Date,QQQ
2020-02-27,197.961669921875
2020-02-28,198.11569213867188
2020-03-02,208.33917236328125
2020-03-03,201.65826416015625
2020-03-04,210.0719451904297
2020-03-05,203.68951416015625
2020-03-06,200.2528533935547
2020-03-09,186.3423614501953
2020-03-10,196.48880004882812
2020-03-11,187.93075561523438
2020-03-12,170.69911193847656
2020-03-13,185.1582794189453
2020-03-16,162.9785614013672
2020-03-17,175.3391571044922
2020-03-18,170.0060272216797
2020-03-19,171.02638244628906
2020-03-20,164.32627868652344
2020-03-23,164.44491577148438
2020-03-24,177.17913818359375
2020-03-25,175.86717224121094
2020-03-26,185.12838745117188
2020-03-27,178.7612762451172
2020-03-30,185.26341247558594
2020-03-31,183.68136596679688
2020-04-01,175.8767852783203
2020-04-02,179.44619750976562
2020-04-03,176.89938354492188
2020-04-06,189.5467529296875
2020-04-07,189.46961975097656
2020-04-08,193.492431640625
2020-04-09,193.772216796875
2020-04-13,195.86563110351562
2020-04-14,204.38409423828125
2020-04-15,202.03973388671875
2020-04-16,205.7250213623047
2020-04-17,207.69302368164062
2020-04-20,205.2329864501953
2020-04-21,197.66000366210938
2020-04-22,203.52545166015625
2020-04-23,203.09133911132812
2020-04-24,206.29417419433594
2020-04-27,207.9534912109375
2020-04-28,204.03677368164062
2020-04-29,211.27207946777344
2020-04-30,211.18524169921875
2020-05-01,205.2329864501953
2020-05-04,207.62548828125
2020-05-05,209.97940063476562
2020-05-06,211.27207946777344
2020-05-07,213.9925994873047
2020-05-08,216.92529296875
2020-05-11,218.86441040039062
2020-05-12,214.28199768066406
2020-05-13,211.60011291503906
2020-05-14,214.00221252441406
2020-05-15,215.39144897460938
2020-05-18,219.40464782714844
2020-05-19,218.854736328125
2020-05-20,223.22491455078125
2020-05-21,220.7938232421875
2020-05-22,221.555908203125
2020-05-26,220.9578094482422
2020-05-27,222.16371154785156
2020-05-28,221.87429809570312
2020-05-29,225.12538146972656
2020-06-01,225.8007049560547
2020-06-02,227.31529235839844
2020-06-03,228.337890625
2020-06-04,226.73643493652344
2020-06-05,231.2319793701172
2020-06-08,233.0263671875
2020-06-09,234.71466064453125
2020-06-10,237.53163146972656
2020-06-11,225.7620391845703
2020-06-12,227.5564422607422
2020-06-15,230.32516479492188
2020-06-16,234.28053283691406
2020-06-17,235.0233612060547
2020-06-18,235.66001892089844
2020-06-19,235.62147521972656
2020-06-22,238.44717407226562
2020-06-23,240.47659301757812
2020-06-24,235.51904296875
2020-06-25,237.76109313964844
2020-06-26,232.14633178710938
2020-06-29,234.67823791503906
2020-06-30,239.27828979492188
2020-07-01,242.07113647460938
2020-07-02,243.7140655517578
2020-07-06,249.70562744140625
2020-07-07,247.98544311523438
2020-07-08,251.25181579589844
2020-07-09,253.36822509765625
2020-07-10,255.09814453125
2020-07-13,249.8505401611328
2020-07-14,251.61911010742188
2020-07-15,252.13128662109375
2020-07-16,250.4110565185547
2020-07-17,250.70101928710938
2020-07-20,257.8136291503906
2020-07-21,255.1270294189453
2020-07-22,256.0257873535156
2020-07-23,249.33839416503906
2020-07-24,246.97071838378906
2020-07-27,251.3775177001953
2020-07-28,248.17874145507812
2020-07-29,251.03924560546875
2020-07-30,252.35354614257812
2020-07-31,256.8569030761719
2020-08-03,260.3263244628906
2020-08-04,261.2926025390625
2020-08-05,261.9400939941406
2020-08-06,265.40948486328125
2020-08-07,262.345947265625
2020-08-10,261.2250671386719
2020-08-11,256.277099609375
2020-08-12,262.72296142578125
2020-08-13,263.3220520019531
2020-08-14,263.01275634765625
2020-08-17,266.066650390625
2020-08-18,268.6275634765625
2020-08-19,266.82037353515625
2020-08-20,270.5216064453125
2020-08-21,272.39642333984375
2020-08-24,274.09735107421875
2020-08-25,276.2523193359375
2020-08-26,282.1473083496094
2020-08-27,281.2679748535156
2020-08-28,282.6982116699219
2020-08-31,284.9692077636719
2020-09-01,289.8398132324219
2020-09-02,292.5843505859375
2020-09-03,277.7502746582031
2020-09-04,274.04888916015625
2020-09-08,260.8770751953125
2020-09-09,268.5405578613281
2020-09-10,263.1867370605469
2020-09-11,261.36029052734375
2020-09-14,265.9119873046875
2020-09-15,269.6809387207031
2020-09-16,265.38043212890625
2020-09-17,261.2345886230469
2020-09-18,257.900634765625
2020-09-21,258.51910400390625
2020-09-22,263.3220520019531
2020-09-23,255.2816925048828
2020-09-24,256.4703369140625
2020-09-25,262.4329833984375
2020-09-28,267.88348388671875
2020-09-29,266.6755065917969
2020-09-30,268.501953125
2020-10-01,272.763671875
2020-10-02,265.0906066894531
2020-10-05,270.7439270019531
2020-10-06,265.9119873046875
2020-10-07,270.5120849609375
2020-10-08,271.9519958496094
2020-10-09,276.107421875
2020-10-12,284.6309814453125
2020-10-13,284.62127685546875
2020-10-14,282.24395751953125
2020-10-15,280.3497619628906
2020-10-16,278.8133544921875
